id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2suePQyk9s0sIJOlvqZn5N,0.743,0.786,4,-7.522,0,0.0645,0.61,0.0,0.0903,0.865,99.799,4
3JWklyImki98eVMPDMWH1y,0.529,0.861,7,-10.294,1,0.0507,0.000236,0.919,0.462,0.967,158.921,4
1VU3TrQY1ahCXDpr0qLESE,0.642,0.654,0,-4.758,1,0.0293,0.317,0.0,0.33,0.336,84.998,4
1RSy7B2vfPi84N80QJ6frX,0.793,0.703,0,-9.548,1,0.0581,0.000726,0.88,0.075,0.856,130.27,4
33iMrb3cPhB0xsfa6oe1m1,0.732,0.397,5,-10.648,1,0.254,0.0609,3.45e-05,0.0737,0.512,73.888,4
4f8CnUmvIeFSb3KbFp2d5M,0.675,0.626,11,-7.246,0,0.0567,0.398,0.292,0.099,0.595,94.995,4
3GPEflNyiBz1c1iveD7J5b,0.407,0.682,10,-9.066,1,0.0431,0.00215,0.899,0.0618,0.0519,122.011,4
4BNew3AqFCvABdFsYMRiyB,0.369,0.441,4,-11.879,1,0.0327,0.931,0.0199,0.105,0.218,128.968,3
02J8r68LSYS8MuxI5rEzaO,0.487,0.57,5,-9.199,1,0.0294,0.204,0.000115,0.152,0.864,150.184,4
4JC2H3j5NOkpiOXTgMVsx7,0.815,0.509,1,-7.288,1,0.0419,0.392,0.0442,0.299,0.578,94.023,4
21aQ9GdgEXK6qeovX0YaKb,0.596,0.576,10,-7.955,1,0.0388,0.376,0.0904,0.107,0.485,160.176,4
4NmVkA3C14AI7A5MYy4JkS,0.41,0.823,9,-6.237,1,0.0655,0.0554,0.000215,0.154,0.284,90.471,4
05RMPtk5ybYhkuY3qjlaHa,0.436,0.944,10,-7.981,1,0.0398,0.0035,0.972,0.105,0.588,110.002,4
2Jtv7FYvZFQkz7GLJCIbTh,0.566,0.686,9,-8.101,1,0.0403,9.78e-05,3.62e-05,0.372,0.738,120.952,4
4o7zF0k5R023jU42awwbmS,0.574,0.353,0,-11.021,1,0.0872,0.47,1.74e-06,0.0814,0.211,75.056,4
31fNbj6wYMiiJsndmeonU5,0.553,0.905,10,-3.912,1,0.0577,0.000852,0.183,0.299,0.689,144.993,4
1nLWRDS639A8pQvlpM5H1F,0.18,0.00554,9,-25.285,1,0.0458,0.892,0.82,0.123,0.0323,82.371,5
1GkZhF14XvGoJXKW0gwVKI,0.535,0.287,7,-11.5,1,0.0368,0.237,0.205,0.0893,0.206,121.148,4
2oiQVeAF4NRrpjWSnCkheB,0.608,0.562,0,-5.63,1,0.077,0.0756,0.0,0.103,0.66,179.988,4
4rbKtilX985FyoAnHrzCdH,0.267,0.94,9,-7.052,1,0.0629,0.000126,0.161,0.358,0.21,155.581,4
2J182QUsc8kRIcDJJKbBEt,0.185,0.865,9,-10.522,1,0.0576,0.000632,0.807,0.112,0.0789,84.031,3
4F3Ur0k9PsFb3MHPq6UrQW,0.554,0.606,8,-14.785,1,0.0569,0.593,0.912,0.103,0.117,88.988,3
5cvinnQN9svZsG3xMIxfJS,0.378,0.724,1,-6.706,0,0.0499,3.23e-06,0.247,0.172,0.603,102.996,4
0GdFn9cxQlB0qpEy2AvGlr,0.504,0.614,7,-9.236,0,0.0494,0.58,0.617,0.112,0.547,168.066,4
3srgB1L9XfePDOIY4DrN2K,0.687,0.63,2,-5.13,1,0.031,0.0576,0.0,0.257,0.548,115.986,4
6aOE6O7Q6F9DBD1Gx6hztn,0.765,0.576,0,-6.681,1,0.0342,0.276,0.00101,0.111,0.789,115.995,4
50kqsBYacoTWaNUJ7fNEjK,0.535,0.781,0,-6.703,1,0.0327,0.000123,0.344,0.0988,0.473,131.959,4
0o5xf2cqdp8DmwHTOQlftr,0.551,0.885,9,-6.242,1,0.0424,0.212,0.086,0.53,0.789,120.033,4
1FGAEH4bPWDzrwN5CwsAOt,0.614,0.389,4,-7.638,1,0.0273,0.0452,0.206,0.1,0.389,103.995,4
6q6PeTloTbL2vb1Gt9sQQc,0.764,0.759,1,-5.443,0,0.0413,0.00903,0.0,0.0746,0.937,128.999,4
4KoPlKPiI8PXFm2IhkNxP7,0.516,0.522,0,-9.742,1,0.026,0.0488,0.00108,0.155,0.249,130.064,4
0X1VFWzml1YdSOOkxzOK0G,0.406,0.661,0,-6.131,1,0.0416,0.073,1.1e-05,0.0811,0.286,110.615,4
7Kw8Mxe12tdJUMk20ZpV0b,0.692,0.488,7,-7.007,1,0.0341,0.00516,0.0,0.113,0.291,144.06,4
3drQLSnECw7QSHMysFqFx7,0.467,0.481,11,-10.17,1,0.0233,0.034,0.0102,0.106,0.328,80.043,4
4cRz0uFie383Bu6Tw5n2ED,0.618,0.746,6,-6.917,0,0.0322,0.684,0.925,0.0995,0.683,124.031,1
6TV5YIX27b0ewliqXo5gWx,0.478,0.589,7,-4.124,1,0.03,0.121,0.0,0.423,0.372,180.041,4
4GnpChBjXF6jlEXjLRoMz6,0.712,0.629,6,-6.461,1,0.0365,0.0181,0.0,0.126,0.407,97.486,4
3RF3RaxpSq7k0YCJuBF3xR,0.548,0.161,2,-14.991,1,0.0326,0.861,0.000243,0.102,0.309,80.069,4
4UqlZb49OdCIUnWVXCVFIO,0.773,0.778,8,-7.742,1,0.038,0.104,0.0276,0.257,0.93,116.967,4
3Maqlu2aPlU8NluW19O8JD,0.479,0.754,2,-5.818,1,0.0849,0.455,5.82e-06,0.127,0.575,180.109,4
6ApsMLGIa9zw446CrqxcEi,0.676,0.631,0,-6.675,1,0.0332,0.0244,0.00201,0.0785,0.798,98.011,3
1o6DclZHw0HomxXEQR1ijX,0.494,0.735,5,-8.347,1,0.0345,0.00401,3.14e-06,0.544,0.742,132.526,4
37EmPMVwdBaKs7UhJOkHUU,0.573,0.642,8,-7.239,1,0.0279,0.0734,0.0232,0.105,0.49,120.753,4
59RkLuqY3LSqK3rJGds6cP,0.435,0.756,9,-4.275,0,0.0264,3.24e-05,0.788,0.208,0.346,85.524,4
2JdzB67NvIa90K4gEZPLeX,0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.864,142.726,4
7JClJ8WmR4Dz0BrwW1bwdL,0.401,0.295,5,-10.624,0,0.0305,0.873,0.00096,0.0978,0.166,99.622,4
6JWsaKAJaqznc19DLk5d00,0.319,0.771,4,-5.824,1,0.0456,0.000142,0.00324,0.0996,0.187,97.959,4
01wsKcJ8ptqUmatpJlEGYj,0.282,0.932,9,-4.701,1,0.0387,0.12,0.0335,0.0692,0.536,190.08,4
1r5Sio50UmqBG42gt2EKYx,0.492,0.553,9,-8.6,1,0.0397,0.406,0.000105,0.163,0.431,125.936,4
2DrGEaqoruCSn0FffWCf5O,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,4
20Dw7Jar5hUbwX5FwHdQoG,0.462,0.722,1,-5.134,1,0.0306,0.0356,4.52e-06,0.127,0.327,173.941,4
7LUJ8ASy5DIB9pDtHgaMJi,0.836,0.401,0,-12.215,0,0.0689,0.0554,0.829,0.329,0.225,138.067,3
6DDoFN7yNQmL2YXojqAk8S,0.608,0.745,4,-5.82,1,0.0354,0.205,0.0,0.342,0.595,82.003,4
6555qtRSSbeHm5kaqXuux1,0.413,0.861,11,-6.259,0,0.0333,0.00735,0.00486,0.306,0.477,126.343,4
6p0Sxn14d93XWZfkHrNGIy,0.653,0.612,0,-10.022,1,0.0294,0.000606,0.825,0.036,0.593,150.307,4
4xJGdJDrCRPHoRt5hQHUSs,0.76,0.713,2,-11.087,1,0.0318,0.00248,0.0,0.122,0.881,99.032,4
0YOkzvwz3RSqW2wm2pSJtf,0.424,0.0689,10,-22.895,0,0.0414,0.937,0.903,0.111,0.0798,104.627,4
4SDGb2V6J2rEbxNujwNeMl,0.461,0.955,11,-6.684,1,0.0489,0.111,0.532,0.952,0.725,160.073,4
5roJJmMP856qJqgyJ9UV2B,0.78,0.747,1,-9.192,1,0.0374,0.000376,0.921,0.0766,0.0558,127.951,4
4udjo5nLK61pKajakfrndc,0.801,0.718,2,-7.357,1,0.0421,0.0932,0.0331,0.186,0.758,122.994,4
0IafCAevm9Am6c4pl7ZJLV,0.44,0.477,10,-11.709,1,0.0399,0.77,0.584,0.259,0.254,132.082,4
0tm9m5pv01Toj3nt3LESdZ,0.548,0.77,9,-6.676,0,0.026,0.193,0.286,0.291,0.41,144.242,4
5hM5arv9KDbCHS0k9uqwjr,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,4
1J29QeogPD0TRdjLfJ7lv0,0.772,0.435,10,-12.612,1,0.088,0.0333,0.0,0.514,0.92,112.264,4
4LqnVwGQlJQ7HvW8tEA9vp,0.553,0.74,9,-5.54,1,0.0363,0.0987,0.0,0.134,0.656,115.957,4
34B5INdEjbTXvNkCC5GtYz,0.34,0.324,1,-7.6,1,0.0344,0.345,1.64e-05,0.0847,0.344,145.822,4
0wPUWUZ0jzqnGddU793xHO,0.777,0.754,0,-7.39,1,0.0323,0.684,0.00201,0.163,0.625,102.389,4
1VcQZ4bmXdnIe9BF7Cn1nq,0.565,0.769,6,-7.863,0,0.0594,0.0135,0.794,0.171,0.464,124.069,4
4Lnc66MRFX5HW70V4umIOo,0.722,0.462,1,-11.224,0,0.141,0.143,2.44e-06,0.528,0.743,158.074,4
14zhqtMI5xHrfCFCLhFcsn,0.582,0.938,1,-5.726,0,0.0392,0.000733,0.0202,0.0841,0.8,113.999,4
3jJm28Q9MEhnRbxk2LdfkK,0.61,0.895,10,-7.029,1,0.0289,0.0118,3e-05,0.048,0.933,141.364,4
3zK7BGIJDtrAXYVC6OpWz1,0.594,0.944,7,-5.084,0,0.19,0.114,0.00102,0.286,0.3,103.004,4
5ZD3VYewwI5s6wzPOZusxn,0.625,0.911,0,-6.418,1,0.0348,0.0011,0.903,0.357,0.669,129.466,4
2OfHkj98A1QC2WXxrfH56F,0.648,0.772,0,-7.339,0,0.0445,0.504,0.0018,0.0379,0.944,91.999,4
3WjJsxVGgv338WTJjqMMUo,0.603,0.724,7,-6.843,1,0.0265,0.00135,1.02e-05,0.184,0.387,129.984,4
76s8NbBNxsXGhdPzzGLGed,0.406,0.833,4,-8.578,0,0.0513,0.00227,0.857,0.154,0.263,159.944,4
4EcoXZhvbU3qS7ORWUEcVI,0.858,0.426,10,-8.879,0,0.0402,0.00586,0.761,0.0977,0.419,89.981,4
5HbCsT9WyEhnhw75QUr1A5,0.536,0.808,8,-13.407,1,0.0439,0.0579,0.894,0.117,0.678,122.408,4
3SuhCptOzvIGVRFvZM5DpH,0.723,0.585,3,-8.171,0,0.226,0.234,0.0232,0.071,0.847,86.03,4
30j17PGHg0vmx4IgKpZsWu,0.904,0.542,0,-6.99,1,0.103,0.229,0.801,0.0751,0.473,122.012,4
0rFTtvdEhV0Fv3ex57mlNn,0.404,0.926,9,-4.471,1,0.0722,0.0072,0.901,0.109,0.348,166.761,4
1ZOeXUr9ieWw80zs1T6pkp,0.391,0.958,10,-5.494,1,0.0832,0.000181,0.000899,0.122,0.326,89.88,4
1Qd0jDJKlgBTuCNqlM4GWO,0.65,0.6,9,-10.615,0,0.04,0.0278,0.00121,0.811,0.795,110.016,4
4p4FFQK3srNOFyJjXh1Zgr,0.616,0.788,6,-6.384,0,0.117,0.132,0.453,0.125,0.397,164.979,4
4gNErDjikE9QUQvkkqoB1S,0.685,0.645,0,-6.73,1,0.0256,0.182,0.00532,0.138,0.461,119.936,4
2erFt7FZ1aRXdxei67OJKe,0.59,0.663,7,-8.035,1,0.031,0.231,0.27,0.143,0.639,160.025,4
2dAHKe37uyUrB0v0PJrDDj,0.575,0.572,10,-5.928,0,0.0635,0.0718,0.0,0.0995,0.551,150.894,4
6G2EcFjOMXA8DyY10wl2e0,0.491,0.817,0,-9.656,1,0.0644,0.129,0.0479,0.275,0.895,156.248,3
3V3Sh9UfDuG5uKSFx30OYZ,0.623,0.852,6,-8.573,0,0.0446,0.0241,0.795,0.297,0.341,128.984,4
3nLrrqiK2mDKpazMEQhGHC,0.379,0.685,11,-6.433,0,0.0353,0.0134,0.00778,0.294,0.112,105.584,4
7KbDyH7rZkCGk3mIBMEg4N,0.519,0.771,7,-4.874,1,0.0344,0.00048,0.359,0.079,0.597,150.938,4
3yVN0QGAft2kqxAvPocUEf,0.491,0.526,0,-7.066,1,0.0317,0.0896,5.5e-06,0.295,0.22,159.954,4
24ZsdPJj8uwhCxo4uanFpG,0.427,0.912,7,-4.594,1,0.0445,0.12,0.896,0.357,0.188,117.954,4
7IdfMBufDn3yf2JhS3a5w0,0.481,0.956,1,-4.557,0,0.0394,0.00465,8.48e-06,0.285,0.57,160.015,4
3Z5VaAEN7NWkgBXbCXNilW,0.547,0.303,5,-10.344,0,0.0347,0.838,0.000615,0.0982,0.109,126.882,4
0kXWo5fNlAH0hc7QMXZYCY,0.385,0.694,0,-6.629,1,0.0562,0.0704,2.5e-05,0.147,0.582,169.852,3
4uPi47C1WcnhIbvCx4zCu6,0.409,0.717,6,-7.75,1,0.0395,0.000578,0.0632,0.0827,0.311,169.212,4
7coIyCR7adaGjC7cEc5Vow,0.631,0.948,1,-6.004,0,0.0587,0.00652,0.622,0.0737,0.587,130.008,4
6O3EBL1VMZAGNKsTU4RWPG,0.381,0.417,7,-9.857,1,0.0336,0.403,0.000238,0.133,0.195,120.077,4
2VvDGxDybgST5iEulmG6EV,0.296,0.704,2,-8.911,0,0.0372,0.565,0.94,0.254,0.473,110.129,4
1hAELGsPupvsffkG4tj9gu,0.581,0.658,1,-7.537,1,0.028,0.00534,0.0608,0.124,0.2,104.986,4
75lqLt7uX9ygRkJRx2HNfS,0.371,0.224,5,-13.249,1,0.0515,0.942,0.000277,0.109,0.237,151.571,4
6FfbKN3PDxHJMsdr7DX7wh,0.891,0.571,9,-10.858,0,0.0721,0.0214,0.29,0.171,0.684,119.941,4
2bD26zTxGTi2LJs0NDQZph,0.502,0.685,5,-11.596,0,0.0608,0.048,0.11,0.394,0.315,96.988,4
6ELMwUUgxqo5lssCidx0kC,0.676,0.588,2,-7.294,1,0.0312,0.361,4.58e-05,0.0977,0.69,150.203,4
2P008xRvFjXgzOK7OUUVyS,0.723,0.896,10,-2.512,1,0.0435,0.0598,7.76e-05,0.0689,0.938,124.013,4
2dxXKqqpSV4eCgPxC6t8mn,0.39,0.972,9,-5.023,1,0.0744,0.000287,2.32e-05,0.348,0.592,177.0,4
5CIGp9On4a0UEXn6MFHZsT,0.475,0.536,3,-7.713,1,0.0715,0.0219,0.0,0.447,0.347,87.078,4
4zeqvxUAYmhJGDsQH9oBM8,0.229,0.158,8,-20.951,0,0.0408,0.957,0.904,0.105,0.193,79.841,4
7H06sYnrGsMbWzAR377J8s,0.844,0.787,11,-7.044,1,0.132,0.0941,0.000853,0.0841,0.54,110.985,4
4Ex9W2heRZub49lRZDveky,0.51,0.809,7,-10.134,1,0.0454,0.00895,0.811,0.412,0.598,78.996,4
2Yjj0bw1GgcYbX4dsAl04J,0.241,0.901,2,-4.106,1,0.0528,0.000976,1.35e-06,0.0823,0.111,139.457,4
1X6YvgGzWH9t6io3ZBZ7JP,0.494,0.514,1,-8.098,1,0.0269,0.272,0.877,0.104,0.26,133.982,4
1bSUU4L2F320qqnnN6d4kD,0.625,0.852,4,-4.767,1,0.0337,0.329,0.0109,0.0971,0.393,119.809,4
0hxQaAiOiZS1RabZGThCU5,0.641,0.569,1,-13.311,0,0.0436,0.063,0.565,0.192,0.323,147.019,4
345OVGsfbZWPbrvcxcnsYb,0.663,0.699,2,-9.659,1,0.0313,0.485,0.0,0.0994,0.965,132.817,4
6qZjm61s6u8Ead9sWxCDro,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,4
5ihtr3hVJJ7GWgagDiyf1i,0.383,0.617,1,-8.431,0,0.0464,0.672,0.0286,0.112,0.641,78.207,4
3zBHER77TmCpe4IbjGH6Ty,0.811,0.449,7,-5.8,1,0.22,0.219,1.02e-05,0.101,0.702,70.072,4
14jchGOlTJQ91SNYVCSTLr,0.949,0.7,8,-8.091,1,0.0832,0.251,0.0343,0.183,0.86,119.927,4
32srSGuuy12hEhrD2iCIIK,0.691,0.864,0,-7.206,1,0.0417,0.0766,0.0,0.0853,0.756,109.201,4
32NQyxOI8S3Cvvt3Dp6s8K,0.574,0.857,7,-6.973,1,0.0359,0.0268,0.476,0.0786,0.145,132.999,4
6GWIbQgl3WyvKPRCcSTOIY,0.653,0.414,0,-14.137,1,0.027,0.922,0.766,0.09,0.181,100.018,4
3YzDbmHktDQ6LrUr8k8aSm,0.757,0.706,11,-4.744,0,0.0462,0.0326,0.0497,0.0552,0.962,129.993,4
0zehDaqqfHz4zLWro5qUTh,0.738,0.632,7,-8.107,0,0.0862,0.242,0.0,0.072,0.697,118.003,4
3bKolw8eVIRgLsw4fNprzQ,0.754,0.655,11,-6.872,0,0.0494,0.0888,0.0342,0.335,0.695,124.986,4
2WRFD9WczJ975X2K1Y9YVs,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,4
4oK4XJa92LlpMNAzx1TMlP,0.52,0.77,1,-8.29,0,0.0305,0.012,0.704,0.102,0.459,88.501,4
1CPtjf64SPzB7SnorXtSwI,0.433,0.343,6,-10.915,1,0.0261,0.643,0.609,0.11,0.106,74.474,4
6r16wh66SWCMrHBOpZv2GW,0.734,0.496,7,-9.517,1,0.0634,0.641,0.0,0.412,0.496,99.904,4
1p6WbBtGoQwPwXoSNxxwXm,0.413,0.44,4,-9.951,1,0.0299,0.0663,0.0565,0.126,0.271,140.482,4
3Ully6fUAc3yuQMZ0yQSPP,0.388,0.848,5,-6.939,0,0.0503,0.00381,1.39e-06,0.102,0.536,166.216,4
7EtMa8eHEOfvh1ANRHQ9uh,0.587,0.766,10,-5.735,1,0.0305,0.0406,0.249,0.0833,0.758,134.977,4
1EmimnysAUBhiy8rDbNN01,0.747,0.875,1,-5.635,1,0.0282,0.00733,1.1e-06,0.184,0.913,115.967,4
4rNqlRwYCCcVUv37ZLmMTY,0.815,0.252,0,-10.852,1,0.0537,0.319,8.59e-05,0.0832,0.579,133.5,4
64IOxsrXZIm0IY4ABbT22Y,0.645,0.88,1,-8.493,1,0.325,0.0343,2.11e-05,0.404,0.416,124.252,4
1gyIYA98zceKTnjISviYRz,0.693,0.528,1,-8.468,1,0.0259,0.699,0.846,0.114,0.597,107.949,4
74KOgShMZ5wJR1ny6LNPll,0.0645,0.043,9,-21.725,0,0.0405,0.927,0.624,0.0857,0.0306,69.079,3
62WzffHMit8iTV3d0gI9Xu,0.406,0.916,2,-2.945,1,0.041,0.000181,0.0,0.0864,0.275,139.787,4
41GmtZAyb2t1diD2da8IBD,0.485,0.18,2,-18.588,1,0.0419,0.892,0.0982,0.111,0.138,136.159,4
5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
5pcTlpNYxGkqZfUrhUzPHi,0.632,0.601,7,-7.742,0,0.0354,0.448,0.569,0.125,0.24,117.01,4
2TDUqZ4rbzppSpt3INJSyi,0.642,0.816,1,-4.786,1,0.0439,0.0309,0.0,0.0719,0.703,114.007,4
0nCAVzknkzRXRgB6LhRv04,0.598,0.911,11,-3.97,1,0.0515,0.222,3.84e-06,0.216,0.953,146.469,4
1R2i6l4p0Mswk41GDcNtox,0.352,0.648,9,-7.426,1,0.0375,0.37,0.432,0.27,0.36,82.436,4
7hI6O280FAYYtNBOH2o8qM,0.4,0.506,7,-8.078,1,0.0412,0.14,0.0278,0.129,0.248,165.155,4
5EugXICXL06waHgP4iTI58,0.494,0.936,11,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,4
21aQ9GdgEXK6qeovX0YaKb,0.596,0.576,10,-7.955,1,0.0388,0.376,0.0904,0.107,0.485,160.176,4
0x08oB09lbvR6Bu5YMuRwQ,0.774,0.665,7,-3.7,0,0.0684,0.0262,0.0,0.549,0.63,124.986,4
1FmghzWQrzOiAoG1zXTI7T,0.569,0.562,1,-11.411,0,0.0312,0.0227,0.903,0.064,0.9,171.993,4
1KuVdyg8d6NlRhbpHxg5UF,0.668,0.913,9,-3.097,1,0.0348,0.0119,6.7e-06,0.111,0.933,132.039,4
2sICTf5zrSZnTttimrcm2M,0.417,0.586,2,-12.217,1,0.04,0.000358,0.0457,0.0957,0.966,183.704,4
2pygzLN7fwCgeW5FNaugEm,0.704,0.511,10,-6.778,0,0.131,0.334,0.137,0.113,0.454,93.989,4
4J4LjEe33yN6gLmPib0nqz,0.344,0.925,2,-4.157,1,0.0554,0.0106,0.000211,0.0136,0.712,152.395,4
3i5taCG3oi7N6N4xEtAWUP,0.322,0.0704,1,-21.627,1,0.0445,0.986,0.0441,0.0966,0.0567,98.489,1
5xtSnYsevveWRiYmKTnxWS,0.646,0.669,6,-7.31,0,0.0275,0.0148,0.000115,0.373,0.484,114.999,4
6Ai1aNmJ2hMMcx7QQyNIom,0.29,0.926,4,-4.793,1,0.0434,0.00291,0.706,0.21,0.644,88.136,4
6b6XeGBvvFEde9uSUTzDpo,0.443,0.737,0,-4.509,1,0.0293,0.00149,0.0032,0.121,0.746,115.277,4
1bAMwlbkQSpHYQB34VsV6B,0.661,0.0187,7,-28.545,1,0.0368,0.944,2.72e-05,0.192,0.254,81.995,4
62Zgaht9Dx6HReIOamFMdN,0.427,0.623,9,-6.248,1,0.0321,0.000439,0.013,0.109,0.175,150.077,4
1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4
5eKlV4rpVpNh4MRYlth0sj,0.425,0.77,2,-4.765,1,0.0463,0.00138,0.268,0.641,0.902,129.452,4
3SZ0yNnQF2DHLf1dCmMwBV,0.802,0.619,9,-6.575,0,0.0857,0.263,0.00122,0.1,0.64,111.996,4
5wjT41YPO3yzg09cun7ErL,0.664,0.947,1,-4.436,1,0.0732,0.0274,0.00953,0.135,0.744,129.998,4
5OBUmFuhkit7MYdaVZc2bs,0.434,0.596,9,-10.013,0,0.16,0.518,0.493,0.122,0.139,89.0,4
6vFsBXYczYsP0H3lgunZOm,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,4
06GVmBREuMcdMtf5m3287F,0.571,0.972,6,-6.352,0,0.0823,0.102,0.648,0.156,0.888,189.951,4
7Ik1oIlKqZZK6haBEztQwb,0.437,0.133,0,-20.449,0,0.0335,0.978,0.92,0.119,0.165,103.997,4
0HmdysB9yEb1EVWe7aNIGT,0.509,0.067,8,-14.041,1,0.0636,0.976,3.04e-05,0.113,0.0773,83.414,5
0FGRPpBeQxkGEpnIChlnf8,0.542,0.923,4,-5.005,0,0.0975,0.011,0.00054,0.0707,0.724,172.977,4
5xaTnrBFr0pj0YCpu3rjqJ,0.669,0.801,10,-8.442,0,0.287,0.00492,0.857,0.225,0.197,129.967,4
0rDOZAwa5hpOIFvej2yBIU,0.237,0.658,4,-7.813,1,0.0335,0.136,3e-05,0.142,0.267,158.351,4
4hKAQndsXnVlDU2BA243Di,0.669,0.461,5,-15.784,0,0.0415,0.165,0.112,0.111,0.0791,106.98,4
3C542UknrX76XSRXTyQ1Qg,0.517,0.711,6,-5.84,0,0.0627,0.000763,7.15e-06,0.568,0.582,108.846,4
6hrCEU7RtgvQKRDxukLD5F,0.779,0.733,9,-8.137,0,0.0734,0.0177,0.0011,0.591,0.515,115.009,4
5aqsZYOE5bP1cY4sSaw0Jq,0.825,0.569,5,-8.334,0,0.0483,0.0617,0.776,0.094,0.502,123.013,4
6qbcbdL00FCsqhvsSr9T4F,0.45,0.992,10,-6.055,0,0.116,0.000253,0.916,0.475,0.848,147.941,4
7azU7llxu5vFxifCQ9la5T,0.459,0.228,9,-11.129,0,0.0279,0.903,1.73e-05,0.0931,0.112,91.402,4
4v75K5mEyumdXCZU09kwAg,0.681,0.499,7,-6.894,1,0.034,0.0589,6.39e-06,0.0743,0.841,123.458,4
4gli3SB5wqITjaxTsydxIi,0.431,0.782,1,-4.831,1,0.0374,0.00495,0.000259,0.131,0.384,160.872,4
6EZDbjz2X5XzgIZCtbsrXh,0.457,0.93,2,-4.544,0,0.0673,0.0309,6.27e-05,0.135,0.294,139.819,4
3ICoNJH1vxkUvZB6zDecZb,0.704,0.663,9,-7.637,0,0.0504,0.0395,0.868,0.0871,0.318,123.994,4
5nl4it2WiKYizWH3lz6rfw,0.831,0.444,9,-5.787,0,0.0433,0.000351,0.000216,0.0724,0.924,121.994,4
5hz5WflCtVYLaapXjBVKcx,0.843,0.564,11,-6.267,0,0.0398,0.0561,0.234,0.0376,0.738,99.016,4
4dbi2vb0iGOyGcNuryUvLt,0.631,0.813,10,-5.324,1,0.0351,0.00213,0.000109,0.103,0.389,117.992,4
5flMoOfc914PhFtAD8e1gX,0.67,0.486,2,-7.456,1,0.0352,0.325,0.000363,0.0985,0.373,107.988,4
6W2trGwkUVR8mwGSH4Ftpf,0.721,0.485,5,-11.213,0,0.0681,0.158,0.275,0.107,0.614,150.027,4
6WvjZs6aOzTmi9wd0mZc1P,0.812,0.725,8,-8.947,1,0.0579,0.0277,0.574,0.0826,0.617,115.038,4
1yZyPhdJF5L60qDUeuwojc,0.579,0.993,9,-2.702,1,0.121,0.000339,0.495,0.597,0.247,131.976,4
0R7LzENY9otO7K852NRmJN,0.551,0.831,9,-5.922,1,0.141,0.064,0.0798,0.323,0.619,176.091,4
14BJVFg03Ep2iytTOSCEy1,0.645,0.725,2,-8.44,1,0.0714,0.0953,0.2,0.0879,0.67,109.024,4
5qDfBaLUXEMR2GwsLGQal9,0.462,0.753,1,-9.086,1,0.0343,0.0136,0.695,0.151,0.858,96.44,4
3tZ5TzoJEj1znYNGZt7EqN,0.398,0.338,7,-10.084,1,0.0304,0.328,0.0319,0.099,0.188,135.75,4
6g9sO4v8XuEnymSXhGlY7n,0.804,0.78,0,-6.222,1,0.119,0.126,0.000861,0.379,0.619,116.01,4
3URfn21oTyGF6rIuhHsBJw,0.338,0.794,0,-7.015,0,0.0432,0.0181,0.482,0.192,0.879,168.48,4
2ugghimAssmeO3YpFIV7mb,0.726,0.537,0,-8.896,1,0.113,0.316,0.0,0.0707,0.887,96.91,4
7H0OpJS7KcHZ8L5Gzrb7db,0.198,0.964,0,-3.874,1,0.21,0.000245,0.00321,0.172,0.191,163.424,4
6m5g6mY0EqyPW6Snc6n749,0.59,0.521,1,-8.823,0,0.0335,0.404,0.000101,0.357,0.423,99.165,4
2GiYPEgOA7hb7sqsEWX8df,0.614,0.101,0,-22.159,1,0.0395,0.825,0.0217,0.707,0.155,75.902,4
707q7i5koucX2YSs6vR5pk,0.602,0.667,11,-6.293,1,0.0264,0.392,0.935,0.135,0.448,122.986,4
4wmhgtp1wyikopUseztOYJ,0.099,0.149,0,-15.156,1,0.0372,0.954,0.937,0.156,0.0392,89.852,3
02kzgVGKmlwCwrrNUxk7Jy,0.889,0.607,7,-6.834,1,0.0671,0.093,0.0,0.113,0.851,135.001,4
6BqWhxll86CGGE6WxgdRqG,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,4
7JwbBnqt2nuW1Zsf0o5uNY,0.33,0.2,3,-15.352,1,0.039,0.95,0.00389,0.12,0.0763,106.018,3
5bAS2fMy1iHbw3DWrhI2ih,0.605,0.49,0,-7.148,1,0.0465,0.128,0.000119,0.38,0.355,140.172,4
5DIXhJrBG0puxGZnk28Dru,0.6,0.613,10,-10.711,1,0.0258,0.0104,0.0142,0.217,0.558,129.995,4
0UsNgv6unHisK9NslsZxwz,0.544,0.507,1,-4.963,0,0.0314,0.0056,0.000192,0.288,0.151,148.002,4
